,5 digit NTD ID,agency_name,month_year,trips_num,VOMS,VRM,VRH,date_col,NTD ID,Agency,Mode VOMS_new,VOM_CAT
4360,40120,"City of Ocala, Florida",DEC14,39119.0,6.0,41681.0,2667.0,2014-12-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4361,40128,Okaloosa County Board of County Commissioners,DEC14,9408.0,9.0,29275.0,2260.0,2014-12-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4362,40140,Collier County,DEC14,97295.0,16.0,105347.0,5601.0,2014-12-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4363,40146,Hernando County Board of County Commissioners,DEC14,0.0,0.0,0.0,0.0,2014-12-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4364,40155,"St Johns County, Florida",DEC14,0.0,0.0,0.0,0.0,2014-12-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4365,40158,Lake County Board of County Commissioners,DEC14,27696.0,7.0,35315.0,2013.0,2014-12-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4366,40185,Bay County Transportation Planning Organization,DEC14,51432.0,12.0,45405.0,3508.0,2014-12-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4367,40192,Martin County,DEC14,3447.0,5.0,18407.0,1309.0,2014-12-01,40192,Martin County,12,10-49 peak vehicles
4368,40026,Manatee County Board of County Commissioners,JAN15,153640.0,23.0,117620.0,8195.0,2015-01-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4369,40027,Pinellas Suncoast Transit Authority,JAN15,1224330.0,174.0,765249.0,53736.0,2015-01-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4370,40028,Lee County Transit,JAN15,338977.0,47.0,246639.0,15997.0,2015-01-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4371,40029,Broward County Board of County Commissioners,JAN15,3260544.0,275.0,1239854.0,92768.0,2015-01-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4372,40030,"City of Gainesville, FL",JAN15,1027953.0,104.0,323996.0,27820.0,2015-01-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4373,40031,Lakeland Area Mass Transit District,JAN15,120899.0,25.0,98598.0,6722.0,2015-01-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4374,40032,County of Volusia,JAN15,297698.0,48.0,222037.0,14328.0,2015-01-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4375,40034,County of Miami-Dade ,JAN15,6303923.0,672.0,2371503.0,201627.0,2015-01-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4376,40035,Central Florida Regional Transportation Authority,JAN15,2432533.0,259.0,1295056.0,96159.0,2015-01-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4377,40036,City of Tallahassee,JAN15,357954.0,65.0,162898.0,17834.0,2015-01-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4378,40037,"Board of County Commissioners, Palm Beach County",JAN15,950311.0,131.0,608138.0,40116.0,2015-01-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4379,40038,"Escambia County Board of County Commissioners, FL",JAN15,117090.0,31.0,108865.0,5897.0,2015-01-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4380,40040,Jacksonville Transportation Authority,JAN15,970647.0,144.0,689100.0,52349.0,2015-01-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4381,40041,Hillsborough Area Regional Transit Authority,JAN15,1301863.0,162.0,665633.0,53541.0,2015-01-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4382,40046,Sarasota County ,JAN15,242754.0,48.0,258507.0,17645.0,2015-01-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4383,40063,Brevard Board of County Commissioners,JAN15,200615.0,29.0,140462.0,7518.0,2015-01-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4384,40074,Pasco County Board of County Commissioners,JAN15,72027.0,18.0,103930.0,5644.0,2015-01-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4385,40077,South Florida Regional Transportation Authority,JAN15,90372.0,22.0,65230.0,5317.0,2015-01-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4386,40097,"Council on Aging of St. Lucie, Inc.",JAN15,15344.0,8.0,24917.0,1760.0,2015-01-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4387,40104,Indian River County,JAN15,102054.0,15.0,87988.0,4251.0,2015-01-01,40104,Indian River County,15,10-49 peak vehicles
4388,40120,"City of Ocala, Florida",JAN15,36356.0,6.0,41755.0,2672.0,2015-01-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4389,40128,Okaloosa County Board of County Commissioners,JAN15,9063.0,9.0,28523.0,2200.0,2015-01-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4390,40140,Collier County,JAN15,93616.0,17.0,112989.0,6016.0,2015-01-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4391,40146,Hernando County Board of County Commissioners,JAN15,0.0,0.0,0.0,0.0,2015-01-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4392,40155,"St Johns County, Florida",JAN15,0.0,0.0,0.0,0.0,2015-01-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4393,40158,Lake County Board of County Commissioners,JAN15,23560.0,7.0,31683.0,1806.0,2015-01-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4394,40185,Bay County Transportation Planning Organization,JAN15,48251.0,11.0,42216.0,3250.0,2015-01-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4395,40192,Martin County,JAN15,3186.0,5.0,17591.0,1248.0,2015-01-01,40192,Martin County,12,10-49 peak vehicles
4396,40026,Manatee County Board of County Commissioners,FEB15,159586.0,23.0,109222.0,7689.0,2015-02-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4397,40027,Pinellas Suncoast Transit Authority,FEB15,1153141.0,176.0,706983.0,49685.0,2015-02-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4398,40028,Lee County Transit,FEB15,341160.0,48.0,244595.0,16385.0,2015-02-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4399,40029,Broward County Board of County Commissioners,FEB15,3029361.0,275.0,1149665.0,86298.0,2015-02-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4400,40030,"City of Gainesville, FL",FEB15,1038274.0,104.0,325766.0,28313.0,2015-02-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4401,40031,Lakeland Area Mass Transit District,FEB15,111290.0,25.0,91519.0,6237.0,2015-02-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4402,40032,County of Volusia,FEB15,275168.0,49.0,207032.0,13346.0,2015-02-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4403,40034,County of Miami-Dade ,FEB15,5745141.0,672.0,2124870.0,179850.0,2015-02-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4404,40035,Central Florida Regional Transportation Authority,FEB15,2208862.0,259.0,1187608.0,87807.0,2015-02-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4405,40036,City of Tallahassee,FEB15,278649.0,65.0,162010.0,17548.0,2015-02-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4406,40037,"Board of County Commissioners, Palm Beach County",FEB15,912806.0,131.0,567493.0,37775.0,2015-02-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4407,40038,"Escambia County Board of County Commissioners, FL",FEB15,113957.0,31.0,116197.0,6605.0,2015-02-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4408,40040,Jacksonville Transportation Authority,FEB15,889661.0,144.0,634619.0,48167.0,2015-02-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4409,40041,Hillsborough Area Regional Transit Authority,FEB15,1220473.0,162.0,629115.0,50523.0,2015-02-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4410,40046,Sarasota County ,FEB15,228116.0,48.0,239300.0,16334.0,2015-02-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4411,40063,Brevard Board of County Commissioners,FEB15,199960.0,29.0,137983.0,7344.0,2015-02-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4412,40074,Pasco County Board of County Commissioners,FEB15,69217.0,18.0,105316.0,5708.0,2015-02-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4413,40077,South Florida Regional Transportation Authority,FEB15,81803.0,23.0,61073.0,4915.0,2015-02-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4414,40097,"Council on Aging of St. Lucie, Inc.",FEB15,15179.0,8.0,23607.0,1672.0,2015-02-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4415,40104,Indian River County,FEB15,90592.0,15.0,86644.0,4319.0,2015-02-01,40104,Indian River County,15,10-49 peak vehicles
4416,40120,"City of Ocala, Florida",FEB15,33384.0,6.0,38562.0,2468.0,2015-02-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4417,40128,Okaloosa County Board of County Commissioners,FEB15,9006.0,9.0,27244.0,2120.0,2015-02-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4418,40140,Collier County,FEB15,88292.0,17.0,104898.0,5586.0,2015-02-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4419,40146,Hernando County Board of County Commissioners,FEB15,0.0,0.0,0.0,0.0,2015-02-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4420,40155,"St Johns County, Florida",FEB15,0.0,0.0,0.0,0.0,2015-02-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4421,40158,Lake County Board of County Commissioners,FEB15,23104.0,7.0,32105.0,1830.0,2015-02-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4422,40185,Bay County Transportation Planning Organization,FEB15,46798.0,11.0,39521.0,3046.0,2015-02-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4423,40192,Martin County,FEB15,2910.0,5.0,16751.0,1189.0,2015-02-01,40192,Martin County,12,10-49 peak vehicles
4424,40026,Manatee County Board of County Commissioners,MAR15,180481.0,23.0,115077.0,8245.0,2015-03-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4425,40027,Pinellas Suncoast Transit Authority,MAR15,1295977.0,178.0,781123.0,54946.0,2015-03-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4426,40028,Lee County Transit,MAR15,382379.0,48.0,271154.0,17953.0,2015-03-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4427,40029,Broward County Board of County Commissioners,MAR15,3264608.0,280.0,1266244.0,95061.0,2015-03-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4428,40030,"City of Gainesville, FL",MAR15,927253.0,104.0,322264.0,27503.0,2015-03-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4429,40031,Lakeland Area Mass Transit District,MAR15,119162.0,25.0,104392.0,7120.0,2015-03-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
4430,40032,County of Volusia,MAR15,289478.0,49.0,222879.0,14483.0,2015-03-01,40032,"County of Volusia, dba: VOTRAN",66,50-200 peak vehicles
4431,40034,County of Miami-Dade ,MAR15,6625764.0,672.0,2392482.0,202823.0,2015-03-01,40034,"County of Miami-Dade, dba: Transportation & Public Work",749,greater than 200 peak vehicles
4432,40035,Central Florida Regional Transportation Authority,MAR15,2428993.0,259.0,1304035.0,97054.0,2015-03-01,40035,Central Florida Regional Transportation Authority,267,greater than 200 peak vehicles
4433,40036,City of Tallahassee,MAR15,325779.0,65.0,170473.0,16958.0,2015-03-01,40036,"City of Tallahassee, dba: StarMetro",57,50-200 peak vehicles
4434,40037,"Board of County Commissioners, Palm Beach County",MAR15,962589.0,131.0,624056.0,41426.0,2015-03-01,40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran",119,50-200 peak vehicles
4435,40038,"Escambia County Board of County Commissioners, FL",MAR15,121619.0,31.0,126360.0,7140.0,2015-03-01,40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",36,10-49 peak vehicles
4436,40040,Jacksonville Transportation Authority,MAR15,968479.0,145.0,731183.0,52045.0,2015-03-01,40040,Jacksonville Transportation Authority,171,50-200 peak vehicles
4437,40041,Hillsborough Area Regional Transit Authority,MAR15,1303957.0,162.0,693775.0,55679.0,2015-03-01,40041,Hillsborough Area Regional Transit Authority,133,50-200 peak vehicles
4438,40046,Sarasota County ,MAR15,252387.0,48.0,261175.0,17812.0,2015-03-01,40046,"Sarasota County, dba: Sarasota County Area Transit",51,50-200 peak vehicles
4439,40063,Brevard Board of County Commissioners,MAR15,204360.0,29.0,150051.0,8022.0,2015-03-01,40063,"Brevard Board of County Commissioners, dba: Space Coast Area Transit",39,10-49 peak vehicles
4440,40074,Pasco County Board of County Commissioners,MAR15,81662.0,18.0,114619.0,6209.0,2015-03-01,40074,"Pasco County Board of County Commissioners, dba: Pasco County Public Transportation",23,10-49 peak vehicles
4441,40077,South Florida Regional Transportation Authority,MAR15,94387.0,23.0,67318.0,5419.0,2015-03-01,40077,"South Florida Regional Transportation Authority, dba: TRI-Rail",22,10-49 peak vehicles
4442,40097,"Council on Aging of St. Lucie, Inc.",MAR15,17048.0,8.0,27257.0,1936.0,2015-03-01,40097,"Council on Aging of St. Lucie, Inc., dba: Community Transit",13,10-49 peak vehicles
4443,40104,Indian River County,MAR15,97065.0,15.0,93364.0,4578.0,2015-03-01,40104,Indian River County,15,10-49 peak vehicles
4444,40120,"City of Ocala, Florida",MAR15,34243.0,6.0,41498.0,2655.0,2015-03-01,40120,"City of Ocala, Florida, dba: SunTran",7,1-9 peak vehicles
4445,40128,Okaloosa County Board of County Commissioners,MAR15,11544.0,9.0,30272.0,2332.0,2015-03-01,40128,"Okaloosa County Board of County Commissioners, dba: Emerald Coast Rider",10,10-49 peak vehicles
4446,40140,Collier County,MAR15,97481.0,17.0,114937.0,6125.0,2015-03-01,40140,"Collier County, dba: Collier Area Transit",22,10-49 peak vehicles
4447,40146,Hernando County Board of County Commissioners,MAR15,0.0,0.0,0.0,0.0,2015-03-01,40146,"Hernando County Board of County Commissioners, dba: The Bus",7,1-9 peak vehicles
4448,40155,"St Johns County, Florida",MAR15,0.0,0.0,0.0,0.0,2015-03-01,40155,"St Johns County, Florida, dba: Sunshine Bus Co.",9,1-9 peak vehicles
4449,40158,Lake County Board of County Commissioners,MAR15,25166.0,7.0,35315.0,2013.0,2015-03-01,40158,"Lake County Board of County Commissioners, dba: LakeXpress",10,10-49 peak vehicles
4450,40185,Bay County Transportation Planning Organization,MAR15,57931.0,11.0,45070.0,3498.0,2015-03-01,40185,Bay County Transportation Planning Organization,17,10-49 peak vehicles
4451,40192,Martin County,MAR15,3434.0,5.0,18429.0,1309.0,2015-03-01,40192,Martin County,12,10-49 peak vehicles
4452,40026,Manatee County Board of County Commissioners,APR15,161750.0,23.0,113984.0,8132.0,2015-04-01,40026,"Manatee County Board of County Commissioners, dba: Manatee County Area Transit",23,10-49 peak vehicles
4453,40027,Pinellas Suncoast Transit Authority,APR15,1245000.0,178.0,766193.0,53960.0,2015-04-01,40027,Pinellas Suncoast Transit Authority,197,50-200 peak vehicles
4454,40028,Lee County Transit,APR15,334857.0,48.0,266519.0,17472.0,2015-04-01,40028,"Lee County Transit, dba: Lee County Transit",50,50-200 peak vehicles
4455,40029,Broward County Board of County Commissioners,APR15,3134480.0,280.0,1272427.0,95744.0,2015-04-01,40029,"Broward County Board of County Commissioners, dba: Broward County Transit Division",317,greater than 200 peak vehicles
4456,40030,"City of Gainesville, FL",APR15,970248.0,104.0,358210.0,30882.0,2015-04-01,40030,"City of Gainesville, FL, dba: Regional Transit System",112,50-200 peak vehicles
4457,40031,Lakeland Area Mass Transit District,APR15,114642.0,25.0,103905.0,7118.0,2015-04-01,40031,"Lakeland Area Mass Transit District, dba: Citrus Connection",39,10-49 peak vehicles
